timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-06-04 17:23:44.024,-0.517384,-0.519303,5.794738,0.0011871206,-0.0008158018,0.00042289327,0.086032,-0.073246,9.791225,-0.013160706,-0.025596619,0.54016876,-0.988383,-0.012016296,-0.30456924,1.9029522,0.019111633,-4.7724113,0.012245178,0.002784729,-0.5914383,-0.9873912,0.008811951,-0.2887001,1.9047755,0.030326843,-4.8053703,-0.012016296,-0.016365051,0.58045197,-0.9735057,-0.050697327,-0.9637604,1.9308193,0.0060653687,-6.012665,0.015449524,0.011405945,-0.6610222,-0.98112845,0.0049972534,-0.53772736,1.9269537,0.0598526,-5.773403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2311157,0.6530796,0.11462975,0.30501238,0.32632655,-0.30445215,-0.81674486,-0.40762717,-0.6937227,-0.21653296,0.096186005,-0.8677641
2025-06-04 17:23:44.075,-0.901196,-0.222144,5.765702,-0.43797156,0.30836222,-0.071928,-0.725866,1.094032,14.16453,-0.025520325,-0.123558044,0.3997879,-0.94474286,0.78258514,9.080338,1.8976116,-0.49983978,-0.91371155,0.0118637085,-0.05756378,1.5631332,-0.95389813,0.6373215,2.711834,1.8808192,-0.8099747,-4.232853,-0.029640198,-0.22480011,-1.4715805,-0.9833476,0.07976532,-9.944611,1.9064052,-0.8509445,-9.813993,0.006980896,-0.10494232,-0.3265419,-0.9538152,0.6683731,-3.4406052,1.8834661,-1.0203171,-9.97879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49154174,0.7287575,-0.7548161,0.16055945,-0.123326726,0.009643043,-0.9188104,-0.9110652,-0.110765934,-0.81857526,-0.50360286,-0.6766916
2025-06-04 17:23:44.126,-1.283557,-0.747916,5.983765,0.069003634,-0.875344,0.32373664,-0.48696,-1.544753,10.939157,-0.033988953,-0.11264801,-0.42786407,-0.92460126,-0.12607574,11.66827,1.8214703,-1.4818954,-3.6554527,0.004234314,0.012245178,0.6707878,-0.9846446,-0.80524445,-0.19958878,1.8532771,-0.5361557,-0.010375977,-0.048713684,-0.46596527,-0.10192871,-1.090388,-2.154583,-6.5217056,1.9007595,-0.044822693,-5.8051414,-0.0073623657,-0.3219223,-2.0990295,-0.9978368,-1.0743332,-6.2836647,1.8748449,0.045051575,-11.598686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5150951,0.6826172,-0.94205624,0.56752944,0.15737683,0.102209926,-0.83840716,-0.96129483,-0.5214536,-0.81566477,-0.4679507,-0.88767254
2025-06-04 17:23:44.177,-1.962071,-3.324164,7.17709,-0.12360662,-0.7676294,0.1926537,2.120692,-1.257297,10.122611,-0.034370422,-0.067481995,-0.7476921,-0.91346234,0.19870758,10.185093,1.741972,-1.6314316,-1.4923325,0.018119812,0.14263153,0.6024246,-0.9631297,0.7739639,-0.80628586,1.8446559,-0.061531067,-0.42420197,-0.07022858,-0.11493683,0.64515305,-1.1643206,-1.0613632,-8.382086,1.8834407,-0.3646469,-8.413824,-0.027198792,-0.4227829,-1.5191879,-1.0452154,-0.7590866,-4.3549232,1.870725,-0.16544342,-13.307697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53121054,0.67686135,-0.94059944,0.72059953,0.20118558,0.030865768,-0.784695,-0.9577537,-0.20968103,-0.8817203,-0.5195218,-0.8375101
2025-06-04 17:23:44.228,-2.35926,-5.224033,7.317896,-0.20959274,-0.4898403,-0.013328155,0.621899,0.234632,7.053024,-0.04245758,-0.13217926,0.103149414,-0.9090373,0.12805939,10.358433,1.6717815,-1.0136795,-1.432518,0.034446716,0.23777008,0.95155334,-0.9381816,0.21587372,-0.040893555,1.8359584,-0.2375412,-0.58167267,-0.07740021,-0.16170502,0.35461807,-1.2326037,-1.1988449,-5.032425,1.8739803,-0.20389557,-4.9555206,-0.043296814,-0.31497955,-1.0553131,-1.0804632,-0.3573227,-5.2057686,1.8636297,-0.17284393,-12.329899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5594448,0.6609744,-0.9607541,0.7743546,0.4743807,-0.23760833,-0.7677594,-0.9472909,-0.098984025,-0.93519,-0.51701534,-0.829583
2025-06-04 17:23:44.279,-2.779624,-6.082424,7.534227,-0.07344258,-0.17632076,0.11659646,0.658273,-0.213088,7.991314,-0.049858093,-0.10951996,-0.09094238,-0.907664,0.03490448,9.947052,1.6416454,-0.25455475,-2.986496,0.046272278,0.08213043,0.8111687,-0.87539166,1.1916733,-0.7843132,1.803686,-0.52547455,-0.29724503,-0.07839203,0.031929016,-0.111694336,-1.29135,-1.1524582,-2.9877167,1.8654354,-0.15644073,-3.0328827,-0.054969788,-0.087623596,-1.2664986,-1.1007574,-0.23952484,-5.018997,1.8608831,0.014305115,-12.582588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6851654,0.5970715,-0.9714508,0.7528614,0.62630427,-0.45274657,-0.6963581,-0.9351415,0.058329243,-0.95805186,-0.5505891,-0.7707817
2025-06-04 17:23:44.330,-2.963801,-6.201973,8.110551,-0.08449575,0.018553635,0.26784664,0.56795,-0.47859,9.1219,-0.054359436,-0.06816864,-0.6243973,-0.90468854,0.1429367,7.848629,1.6380596,0.0017929077,-4.361027,0.051078796,0.13698578,0.9393463,-0.80626935,1.1325455,-0.33386612,1.7608088,-0.6441879,-0.49988556,-0.07434845,0.039711,-0.14953995,-1.3397204,-0.7014084,-1.0113678,1.8571956,-0.26584625,-0.91249084,-0.06717682,-0.14667511,-0.3216591,-1.1125829,-0.2022171,-5.912567,1.8609594,0.014305115,-11.9331665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83074474,0.54556364,-0.97728664,0.75785697,0.7368725,-0.6533644,-0.5961367,-0.92605966,0.10058512,-0.9741841,-0.54878366,-0.74125534
2025-06-04 17:23:44.381,-3.286506,-6.176718,8.920892,-0.0944467,-0.024578216,0.24242613,0.843431,-0.916506,9.880098,-0.057792664,-0.012168884,-0.7550163,-0.8991954,0.06397247,6.884262,1.6388226,0.022315979,-4.3903275,0.05344391,-0.03780365,0.7733269,-0.7415721,1.1237717,-0.42176056,1.7126673,-0.78510284,-0.10437012,-0.068244934,0.010719299,0.05432129,-1.372603,-0.33283234,-1.6522484,1.8523891,-0.035057068,-0.99305725,-0.08136749,-0.45528412,0.330204,-1.1212804,-0.12683868,-5.6195908,1.8641638,0.07053375,-12.030823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9100852,0.5117562,-0.9796272,0.76574785,0.7870565,-0.7550645,-0.46815977,-0.9220393,0.103834726,-0.98369515,-0.56554335,-0.7174332
2025-06-04 17:23:44.432,-3.587799,-6.353039,9.384741,-0.040835414,-0.0649492,0.02812914,1.241379,-0.669587,9.218956,-0.061073303,-0.13408661,-1.2677193,-0.897288,0.026664734,6.486305,1.6383648,-0.03314972,-4.3891068,0.056495667,0.09143829,0.76356125,-0.6931254,0.6874466,-0.23620987,1.6729182,-0.5854416,-0.54016876,-0.06481171,0.03742218,0.7000847,-1.3867174,-0.08907318,-1.8902893,1.8529994,0.055885315,-1.3372993,-0.09113312,0.013694763,-0.14587784,-1.1287572,-0.13469696,-5.8173485,1.8708776,0.15575409,-12.375069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9348253,0.5076094,-0.97891563,0.7813845,0.8160233,-0.81241935,-0.34487092,-0.91590035,0.08296093,-0.98808765,-0.5854678,-0.69490993
2025-06-04 17:23:44.483,-3.482616,-6.476316,9.151912,0.06608803,0.010937961,-0.1490286,1.461984,-0.922142,9.401459,-0.06427765,-0.03139496,-1.0052643,-0.8998057,-0.064201355,6.7646294,1.6382122,0.03665924,-4.5062943,0.05870819,0.012016296,0.84656906,-0.65757245,0.6328201,-0.21545792,1.6420954,-0.3142166,-0.5853348,-0.058937073,0.110588074,0.31433487,-1.3936602,-0.39020538,-0.99916077,1.8550594,0.07900238,-1.7438011,-0.091285706,0.08464813,-0.79529953,-1.1321905,0.0064468384,-6.6413383,1.8793463,0.07022858,-12.265202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94609857,0.47753862,-0.97816896,0.79848737,0.83351123,-0.83335406,-0.21188109,-0.9085565,0.093269736,-0.9894436,-0.584885,-0.65759337
