timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-06-04 17:24:28.943,-0.752673,-0.765284,-171.79584,0.0022084524,0.00024288002,-0.0021434738,0.153238,-0.125239,9.810103,-0.013847351,-0.08090973,0.57923126,-0.9881541,0.02910614,-0.31311417,1.9038677,-0.04749298,-4.8297844,0.01285553,-0.051841736,-0.5999832,-0.9857127,0.084114075,-0.35095596,1.9034022,-0.015830994,-4.7296867,-0.016365051,0.015296936,0.7843132,-0.97251385,-0.017280579,-1.0162506,1.932574,0.0182724,-6.0737,0.019798279,0.028114319,-0.8526726,-0.97983146,-0.007209778,-0.61951447,1.9287084,0.038871765,-5.875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14494948,0.45688584,-0.013371799,-0.15853773,0.27897996,0.081532925,-0.55506325,-0.36158547,-0.66840714,-0.18477619,-0.048014313,-0.70632935
2025-06-04 17:24:28.997,-0.99206,-0.608622,-171.85541,-0.17807773,0.19943462,-0.08883111,0.099649,-0.373161,12.295633,-0.022087097,-0.011177063,0.665905,-0.95847577,0.4390335,6.298313,1.8963146,-0.40676117,-2.605629,0.0046157837,-0.23601532,0.0970459,-0.9629008,0.2148056,2.9034882,1.8979853,-0.22014618,-1.990387,-0.028038025,0.025749207,-0.7818718,-0.9841868,0.055656433,-8.836195,1.9118221,-0.5690384,-10.578165,0.015449524,-0.037651062,-1.0699615,-0.9689214,0.18184662,-3.8458824,1.9007086,-0.7126236,-10.122833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38468516,0.62991095,-0.72968316,-0.22992471,0.04967258,0.4506275,-0.6762047,-0.8640235,-0.6226304,-0.5001559,-0.46820682,-0.7233279
2025-06-04 17:24:29.049,-1.054591,-1.172235,-172.1023,0.16816773,-0.8477496,-0.04717164,1.409287,-2.05975,12.696043,-0.036506653,-0.17597198,0.80506516,-0.94634503,-0.04634857,11.189747,1.8223095,-1.7504501,-2.5372696,-0.014915466,-0.3358841,0.9027252,-0.9654948,0.20938873,-0.83802414,1.9005793,0.033607483,0.5633621,-0.0333786,-0.1303482,-1.0321198,-1.045756,-1.0876083,-10.8748,1.9024379,-0.15239716,-11.46563,0.011634827,-0.18383026,-2.235752,-1.0057714,-1.1320877,-5.1654854,1.8909429,-0.0017929077,-12.720531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6124159,0.40767384,-0.9197972,0.42260808,0.28249717,0.597489,-0.6287231,-0.9364274,-0.5552072,-0.5692931,-0.47776845,-0.86304104
2025-06-04 17:24:29.100,-1.236304,-3.64203,-172.20824,-0.18507305,-0.6783557,-0.15649287,2.639347,-0.585012,9.11836,-0.051994324,-0.1897049,1.18227,-0.9565684,-0.07991791,7.713131,1.7306805,-1.5989304,-0.7501335,-0.0035476685,0.4139328,0.8233757,-0.92856854,0.4983902,-0.64393234,1.915533,0.20992279,0.72449875,-0.04497528,-0.20786285,-0.02746582,-1.1196085,-1.39431,-8.610361,1.8872554,-0.26973724,-9.102312,-0.002708435,-0.3447342,-1.3922348,-1.0574987,-0.99933624,-3.6395836,1.8833135,-0.096473694,-13.285725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71434164,0.18625876,-0.96480596,0.8729742,0.6072724,0.3263795,-0.6507314,-0.8782327,0.3850733,-0.78069615,-0.46558407,-0.7907922
2025-06-04 17:24:29.151,-1.778502,-5.097299,-172.9159,-0.36863214,-0.17019808,-0.22768164,0.659163,0.789125,6.335171,-0.07778168,-0.42743683,2.7423515,-0.9847972,-0.44239044,5.032425,1.6746807,-0.461998,-3.6359215,0.028572083,0.63518524,0.09460449,-0.84510297,1.4165115,-0.26550674,1.906454,-0.25875092,-0.048217773,-0.049095154,-0.19229889,-0.5572586,-1.2155138,-1.8412399,-1.2225533,1.8975551,0.0049972534,-0.064086914,-0.019721985,-0.23891449,-1.3958969,-1.0922887,-0.61977386,-3.4857712,1.8700384,-0.18016815,-11.791561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84796876,-0.19171135,-0.99438065,0.97994655,0.90674347,-0.05663701,-0.70589936,-0.49264246,0.9629078,-0.93187726,-0.38548416,-0.56753886
2025-06-04 17:24:29.201,-2.441244,-5.014917,-173.2347,-0.14853424,0.15090254,-0.07166395,1.214549,-1.186668,8.650985,-0.09677887,-0.21648407,1.9537659,-1.0267588,-0.5298233,-0.026245117,1.672926,0.21030426,-7.1540413,0.050468445,0.22296906,1.0785065,-0.73966473,2.0367088,-0.31555557,1.868307,-0.68668365,-0.38758087,-0.053520203,-0.08289337,-0.33996964,-1.2342058,0.2916336,-0.8197136,1.9460018,1.1509323,0.49256134,-0.032539368,-0.0573349,-2.6800957,-1.1112859,-0.46512604,-1.0162506,1.8684362,0.03162384,-10.023956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89904803,-0.20483012,-0.9962732,0.98593205,0.96591693,-0.7253254,-0.7599553,-0.052582007,0.9825272,-0.9716104,-0.3925099,-0.49495474
2025-06-04 17:24:29.252,-2.922487,-4.816573,-173.87907,-0.15178117,0.17186415,-0.27867338,0.920273,-0.797754,9.804937,-0.11791229,-0.39722443,2.4676895,-1.0678049,-1.0464859,2.268711,1.6849804,0.15499115,-7.348133,0.06328583,0.19115448,1.072403,-0.65612286,1.362114,-0.015258789,1.7770594,-1.6688919,-0.285038,-0.056266785,0.024147034,-0.91493225,-1.1581408,1.5084457,-1.2433052,1.9881923,0.73459625,0.08728027,-0.034599304,0.1656723,-3.383232,-1.134403,-0.3158188,-0.73060226,1.8732427,0.06450653,-9.551537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89072263,-0.06292475,-0.98761976,0.9717923,0.9755084,-0.9619872,-0.8169548,-0.22235936,0.9065627,-0.9814339,-0.5816382,-0.51113564
2025-06-04 17:24:29.303,-3.105795,-4.622115,-175.21716,0.08976038,0.05875106,-0.38129476,0.694671,-0.87379,9.817375,-0.13759613,-0.49686432,3.2709236,-1.1049601,-0.5488205,6.2433815,1.6846752,-0.049858093,-6.4484634,0.07091522,0.07991791,0.9649811,-0.6040904,0.88077545,-0.2508583,1.6888636,-1.3637161,-0.42298126,-0.058555603,-0.085868835,-1.051651,-1.1278483,0.27881622,-0.20080948,2.0038326,0.2855301,0.5560379,-0.029335022,0.072517395,-3.6774254,-1.1675909,-0.5223465,-2.1466408,1.8814062,0.05367279,-10.141148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8857373,-0.1414619,-0.9719458,0.9630366,0.97327065,-0.9823248,-0.82250535,-0.4027131,0.78550255,-0.96843517,-0.66334665,-0.3345625
2025-06-04 17:24:29.354,-2.822936,-4.339558,-175.82655,0.1552891,0.14070593,-0.059804544,0.640454,-0.564662,8.729838,-0.14606476,0.10921478,2.658123,-1.1370798,-0.36289215,5.4511337,1.6841412,0.035743713,-6.4533463,0.07572174,0.10570526,0.6964226,-0.57540387,0.39218903,0.22400284,1.6329402,-0.9053421,-0.4388504,-0.060920715,0.11638641,-1.1200104,-1.1450182,-0.22441864,-1.256733,2.0056636,0.003929138,0.07751465,-0.028877258,-0.029563904,-3.297779,-1.2036016,-0.688591,-2.2430763,1.893308,0.32489777,-9.408714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8841647,-0.29120445,-0.9343635,0.9519466,0.9678767,-0.98761547,-0.78702736,-0.43648213,0.6196717,-0.9301052,-0.7274032,-0.109496534
2025-06-04 17:24:29.405,-2.261346,-3.869055,-175.84698,-0.076312184,-0.05728242,-0.026582045,-1.719338,0.483495,13.701229,-0.15216827,-0.22197723,3.6798668,-1.1702715,-0.48793793,3.170826,1.6828442,-0.21778107,-4.921341,0.08022308,-0.15384674,1.2774849,-0.5826518,-0.45375824,5.060501,1.6240138,0.027198792,-4.2133217,-0.063438416,0.0146102905,-0.74403,-1.1683642,-0.2514267,-0.012817383,1.9900234,-0.32932281,0.3668251,-0.037651062,-0.4102707,-1.4520493,-1.249378,-0.88222504,-0.5951004,1.9119238,0.29506683,-6.979477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8886344,-0.36504295,-0.7772399,0.9256407,0.9582374,-0.99140435,-0.70968676,-0.52070236,0.09951895,-0.85154426,-0.79793346,0.14861882
