timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action,command_lin_vel_x,command_lin_vel_y,command_lin_vel_z,command_ang_vel
2025-06-11 12:29:29.692,0.158275,-1.546585,-102.2747,-0.06684815,0.03203667,0.8244764,0.572333,-0.362456,9.015973,-0.07457076,0.4429245,-1.4569321,-0.7902014,0.6787491,-1.6717796,1.6088588,1.1474991,-3.5529099,0.09913741,0.8211136,-0.9393463,-0.6647742,0.42827606,3.372242,1.5826391,0.013771057,-1.0882721,0.009498596,-0.20717621,3.2672615,-0.6076065,1.189003,0.27893448,1.6622646,0.19924164,-4.248722,-0.028572083,-0.2286148,-1.9513245,-0.9165141,0.03917694,-7.1320686,1.7610906,0.81928253,-8.384529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.76691157,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.5550126,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.714,-0.029522,-1.568752,-101.3424,-0.16971707,-0.09084692,0.8016753,0.291872,-0.642588,10.064684,-0.06533919,0.38051605,-1.6571312,-0.77829957,0.5210495,-2.6776543,1.6323574,0.99437714,-4.0595093,0.109284505,0.30368805,-0.8502312,-0.65630555,0.40569305,3.1891365,1.5824865,-0.039863586,-1.0028229,0.004310608,-0.34122467,3.7579918,-0.58624417,0.8449936,0.028686523,1.6731746,0.6935501,-4.970169,-0.03490448,-0.270195,-1.6559105,-0.9162089,-0.04787445,-7.1906624,1.7788671,0.8868027,-8.993668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.76829016,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.54051733,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.736,-0.384376,-1.72955,-100.48679,-0.32400116,-0.18281716,0.70290655,0.460085,-0.815764,9.900003,-0.059922323,0.12775421,-1.6363792,-0.766474,0.58589935,-2.7862968,1.6522701,0.93135834,-4.799267,0.11615096,0.4140091,-1.0589752,-0.6480658,0.49129486,2.8375664,1.5817236,-0.048866272,-0.9381256,-0.0018692017,-0.2236557,3.9606323,-0.5691543,0.6127548,-0.39002228,1.6856105,0.5877304,-5.482872,-0.04322052,-0.18856049,-1.5667953,-0.916743,0.03025055,-7.127186,1.7967199,0.8098221,-9.495384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.73006225,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.5746776,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.757,-0.811422,-1.983199,-99.77377,-0.33581072,-0.23129475,0.5324275,0.770701,-1.279667,10.231544,-0.055573568,0.14705658,-1.6974144,-0.75564027,0.6303787,-3.6188278,1.6689022,0.6861496,-5.0959015,0.11988936,0.2235794,-1.0284576,-0.63852906,0.28759003,2.5104141,1.5790533,-0.10997772,-0.7379265,-0.0076675415,-0.24303436,4.020447,-0.55374295,0.4994583,-0.9710846,1.6978176,0.60108185,-5.889374,-0.050086975,-0.35114288,-1.223774,-0.9168193,-0.021095276,-7.392082,1.8163275,0.85926056,-10.498817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.77827793,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.5526451,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.778,-1.29659,-2.360626,-99.16423,-0.19738339,-0.29818836,0.3007747,1.06918,-1.759232,10.618099,-0.052674398,0.11104584,-1.7169456,-0.74556947,0.41202545,-3.37957,1.6800411,0.34931183,-4.9555206,0.1219493,-0.033607483,-0.895401,-0.6283057,0.42346954,2.0709534,1.5756963,-0.2438736,-0.5535965,-0.010261536,-0.106925964,3.9606323,-0.5416885,0.32978058,-1.1187897,1.7118556,0.6459427,-6.5595474,-0.052604675,-0.069618225,-1.3702583,-0.91575116,0.22327423,-7.3957443,1.833341,0.90366364,-10.888229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.7492205,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.6102375,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.800,-1.60828,-2.732683,-98.918655,-0.24470659,-0.31436148,0.11637203,1.276941,-1.498679,10.695455,-0.052216634,-0.0024795532,-1.6314964,-0.7379401,0.20244598,-3.7250328,1.6862209,0.17375946,-4.9201202,0.12141524,0.012321472,-0.84778976,-0.61709046,0.4845047,1.543602,1.5711187,-0.2223587,-0.37170792,-0.0118637085,-0.05886078,3.953308,-0.53360134,0.18306732,-1.1480904,1.7249019,0.65258026,-6.859844,-0.054740906,-0.027961731,-1.4679184,-0.9143016,0.047035217,-7.8376427,1.8496679,0.65128326,-11.453423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.82204485,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.61572886,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.821,-1.876344,-3.159505,-98.85498,-0.12397681,-0.38204938,-0.021766193,1.467714,-1.451561,10.676311,-0.052369222,-0.012779236,-1.5973129,-0.72962403,0.25058746,-3.347828,1.6866024,-0.019798279,-4.7223625,0.12019454,-0.112953186,-0.6756706,-0.6061804,0.47855377,1.2225533,1.56677,-0.16971588,-0.2532997,-0.0118637085,-0.026817322,3.8385582,-0.5292526,0.15659332,-1.0418854,1.7368801,0.4125595,-7.0954437,-0.052604675,0.06450653,-1.5741196,-0.9113261,0.18779755,-8.183109,1.8626379,0.634346,-11.712215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.82210714,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.63094974,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.843,-2.042502,-3.723641,-98.95324,-0.07806118,-0.33566412,-0.12940389,1.659255,-1.09264,10.307405,-0.05275069,-0.0182724,-1.5753403,-0.7223761,0.44193268,-3.7518883,1.6862972,-0.013771057,-4.646679,0.11706649,-0.13942719,-0.53406525,-0.5952704,0.4027176,0.87464523,1.5633367,-0.17879486,-0.22644424,-0.010795593,0.06450653,3.7433434,-0.5250564,0.1733017,-1.2176704,1.7461116,0.30536652,-7.2919807,-0.05115509,0.107917786,-1.7511253,-0.9078166,0.11203766,-8.28931,1.8751501,0.4932785,-11.907532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.84235156,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.6344651,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.865,-2.087347,-4.145324,-99.098724,0.005545923,-0.31884202,-0.14285102,1.969284,-0.833112,9.536535,-0.05275069,-0.0358963,-1.5790024,-0.7175696,0.17726898,-3.580986,1.684695,-0.10723114,-4.507515,0.11493026,-0.057868958,-0.45594025,-0.58695436,0.5086136,0.72205734,1.5626501,-0.015602112,-0.32043839,-0.009498596,-0.018043518,3.7421227,-0.521318,0.19802094,-1.4337387,1.7523677,0.23258209,-7.414055,-0.04802704,0.27690887,-1.9171448,-0.9042308,0.16117096,-8.615242,1.8842291,0.30277252,-11.8880005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.84831786,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.66611695,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.886,-2.065886,-4.521717,-99.233604,0.02867747,-0.22902709,-0.105730854,2.045402,-0.617568,9.811029,-0.053589925,-0.06793976,-1.4947739,-0.7112372,0.25493622,-3.7921715,1.6836269,-0.0371933,-4.6076126,0.1118785,-0.10219574,-0.3680458,-0.57810426,0.27553558,0.48889923,1.5624975,0.005607605,-0.3277626,-0.0075912476,0.060081482,3.6469078,-0.5163589,0.21045685,-1.6559105,1.7586238,0.2059555,-7.565422,-0.045890808,0.0636673,-1.8146019,-0.8989665,0.2742386,-9.007095,1.892774,0.42736053,-12.372623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.876026,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.6723999,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.907,-2.061206,-4.832839,-99.351654,-0.006778632,-0.1582723,-0.06203469,2.34435,-0.493802,9.955074,-0.05404769,0.015068054,-1.5533676,-0.7060492,0.23471832,-3.740902,1.6830165,-0.052833557,-4.519722,0.110810384,0.025978088,-0.46814728,-0.5725348,0.3358078,0.46204376,1.5625738,-0.015296936,-0.3228798,-0.0075149536,-0.0024795532,3.7006187,-0.51223904,0.08182526,-1.6424828,1.7622097,0.1947403,-7.573967,-0.04535675,0.030708313,-1.8731956,-0.895991,0.08312225,-8.96315,1.9012426,0.39951324,-12.6656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.8682988,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.6952927,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.929,-2.028045,-5.060038,-99.38776,0.053660896,-0.14920793,-0.01392216,2.315453,-0.527159,9.840446,-0.0538951,0.023841858,-1.5570297,-0.7024634,0.19100189,-3.8422203,1.6821773,-0.029411316,-4.523384,0.1105815,0.027809143,-0.49134064,-0.56925416,0.13195038,0.54138947,1.5624975,-0.019798279,-0.33630753,-0.00705719,0.040626526,3.716488,-0.5092636,-0.053138733,-1.6888695,1.7657955,0.12508392,-7.7033653,-0.045051575,-0.007209778,-1.8414574,-0.89568585,-0.10929108,-9.037613,1.9094824,0.42804718,-12.940262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.91066444,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.69837856,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.950,-1.983807,-5.271494,-99.375435,0.025105514,-0.1410882,0.0135824485,2.175828,-0.557618,9.958216,-0.054123983,-0.035362244,-1.5301743,-0.700022,0.08014679,-3.5089645,1.6817958,0.023155212,-4.5331497,0.11073409,0.00705719,-0.45838165,-0.5677283,0.031700134,0.5096512,1.5624975,-0.009422302,-0.33996964,-0.0073623657,-0.0010299683,3.7506676,-0.5076614,0.062828064,-1.6705589,1.7693813,0.09479523,-7.7473106,-0.045204163,0.0047683716,-1.8158226,-0.895991,-0.029716492,-9.146259,1.9139074,0.0017929077,-12.729076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.92948854,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.69768405,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.972,-1.979663,-5.437306,-99.34365,-0.02113646,-0.06476271,0.025906498,1.998375,-0.219229,10.228738,-0.055726156,-0.017433167,-1.4410629,-0.697428,0.06793976,-3.4467087,1.681567,-0.03818512,-4.5453568,0.109665975,-0.033988953,-0.39246368,-0.5665839,0.05634308,0.4779129,1.5626501,0.025138855,-0.34485245,-0.008506775,-0.04421234,3.7665367,-0.50560147,0.2286148,-1.7804222,1.7709835,0.008125305,-7.6618614,-0.04634857,-0.16887665,-1.6485863,-0.89568585,-0.021018982,-9.125507,1.9161199,0.115242004,-12.812084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.93452233,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.7107208,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:29.993,-2.001159,-5.523425,-99.297295,0.011887909,-0.010352193,0.03532829,2.224522,-0.066479,10.403113,-0.055497274,-0.0030899048,-1.4874496,-0.696131,0.07022858,-3.3868942,1.6811092,-0.037117004,-4.461128,0.10943709,-0.019264221,-0.41077423,-0.5660498,-0.017814636,0.53650665,1.5626501,-0.0038528442,-0.33630753,-0.008659363,0.009117126,3.7579918,-0.5042282,-0.017204285,-1.7254906,1.7708309,-0.005531311,-7.650875,-0.046958923,0.0050735474,-1.7303734,-0.89568585,-0.04283905,-9.180439,1.9165014,-0.021476746,-12.719311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.93936557,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.69759583,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:30.014,-1.994886,-5.576902,-99.269424,-0.01108654,-0.00032217032,0.013471725,2.240478,-0.080787,9.963325,-0.055955037,-0.017280579,-1.4874496,-0.6962073,-0.07320404,-3.2599373,1.6804988,-0.06855011,-4.4391556,0.10897933,-0.04070282,-0.4400711,-0.56666017,-0.029335022,0.6353874,1.5625738,-0.028800964,-0.33752823,-0.008735657,-0.019111633,3.7360191,-0.5053726,-0.0938797,-1.60952,1.770602,-0.06473541,-7.5837326,-0.048103333,-0.076179504,-1.6888695,-0.8960673,-0.11455536,-9.041275,1.9165777,0.007209778,-12.715649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.9423404,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.712335,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:30.036,-1.983904,-5.591743,-99.26547,0.021497779,0.04314124,-0.005439266,1.891809,-0.22709,9.607153,-0.055878744,0.02040863,-1.5118637,-0.69773316,-0.10280609,-3.0756073,1.6800411,-0.021858215,-4.503853,0.10951339,0.056037903,-0.47058868,-0.56818604,-0.11394501,0.7061882,1.5625738,-0.010566711,-0.3253212,-0.008430481,0.07083893,3.7299156,-0.5066696,-0.17589569,-1.4264145,1.7699153,-0.022773743,-7.64233,-0.04802704,-0.007133484,-1.6925316,-0.89797467,-0.11463165,-8.993668,1.916654,0.011100769,-12.729076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.9561748,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.70933294,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:30.057,-1.946384,-5.561468,-99.28553,0.02681576,0.033909723,-0.014094162,1.548957,-0.399771,9.842752,-0.05580245,-0.04146576,-1.4911118,-0.7010901,-0.12592316,-2.8009453,1.6800411,0.010795593,-4.4757767,0.1105815,0.046958923,-0.526741,-0.57062745,-0.0976181,0.92103577,1.5626501,0.004081726,-0.3314247,-0.008049011,0.0052261353,3.7311363,-0.51063687,-0.23456573,-1.2774849,1.7699153,0.014457703,-7.638668,-0.047950745,-0.06778717,-1.727932,-0.9016368,-0.16429901,-8.758068,1.9164251,-0.008354187,-12.720531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.96344036,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.71209717,-2.0,0.0,0.0,0.0,0.0
2025-06-11 12:29:30.078,-1.91865,-5.542043,-99.291695,0.027605418,0.030528462,0.0069530774,1.153015,-0.466022,9.856979,-0.055726156,0.035591125,-1.486229,-0.70429444,-0.19756317,-2.6727715,1.6801937,-0.004081726,-4.507515,0.111420736,0.06275177,-0.5584793,-0.574137,-0.16399384,1.0223541,1.5626501,0.010719299,-0.34973526,-0.0077438354,0.050239563,3.7543297,-0.51475674,-0.2073288,-1.1212311,1.7697628,0.005760193,-7.6215744,-0.048103333,-0.084114075,-1.641262,-0.90590924,-0.11325836,-8.563972,1.9165014,0.008049011,-12.725414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.9783825,-2.0,2.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,-0.7072582,-2.0,0.0,0.0,0.0,0.0
