timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action,command_lin_vel_x,command_lin_vel_y,command_lin_vel_z,command_ang_vel
2025-06-10 16:47:18.893,-1.902836,-9.498948,1.432198,0.73735994,0.17995395,0.90981555,2.115792,-0.174597,5.559583,-0.061677083,0.47122955,-1.879303,-0.90983033,0.4830551,11.861141,1.5132625,-0.41187286,1.8084984,-0.108839884,-0.031089783,0.37903595,-0.5564368,0.052070618,0.103149414,1.576917,-0.40111542,-0.4388504,-0.11142731,-0.3004074,0.8709831,-1.2754874,-0.25730133,-5.7965965,1.7887168,-2.1293297,-5.519493,-0.09738922,-0.45009613,0.6768913,-1.2749364,-0.5489731,-5.1081085,1.9104742,-0.29331207,-12.075989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:18.914,-1.145001,-9.11161,2.652079,0.6311404,0.42263812,0.8054277,1.758349,-0.345075,5.663343,-0.05191146,0.3041458,-2.219883,-0.90311646,0.2249527,12.024719,1.5120418,0.12607574,1.2127876,-0.108076945,0.027427673,0.29724503,-0.55292726,0.20870209,-0.128788,1.5708898,-0.24845123,-0.29602432,-0.11425018,-0.056877136,0.68299484,-1.2859397,-0.5147934,-4.801708,1.7485099,-1.8722153,-4.273136,-0.107307434,-0.34030914,0.9002838,-1.2845495,-0.21083832,-5.2729073,1.9042181,-0.12813568,-11.902649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:18.934,-0.602376,-8.529408,3.536121,0.58631617,0.593449,0.73102295,1.423933,-0.450387,6.799175,-0.04359542,0.4289627,-2.5226212,-0.8999121,0.074272156,12.028381,1.5210445,0.6054306,0.24475479,-0.108458415,0.00919342,0.3680458,-0.5523932,-0.01613617,0.03845215,1.5674566,-0.07953644,-0.363163,-0.110588074,0.3069687,0.22400284,-1.309133,-1.4245224,-2.9962616,1.7059379,-2.1128502,-2.3334084,-0.11676788,-0.4279709,1.3458443,-1.2912633,-0.28377533,-5.2680244,1.8991827,-0.20015717,-11.819637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:18.956,-0.060502,-7.766947,4.356343,0.5980343,0.739995,0.6907937,0.564323,-0.397018,6.974277,-0.03650008,0.31711578,-2.5140762,-0.89953065,0.01712799,12.146793,1.5353878,0.5121231,-0.06286621,-0.1086873,-0.041770935,0.3680458,-0.5521643,-0.019569397,-0.00793457,1.5657018,-0.069999695,-0.34241104,-0.10120392,0.3876114,-0.44861603,-1.3434653,-1.9018173,-1.1773872,1.6600089,-2.2522392,-0.7452507,-0.12752533,-0.53546906,1.9293518,-1.2934759,-0.10082245,-5.3913193,1.8965124,-0.12699127,-11.808651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:18.977,0.47461,-6.789522,5.159671,0.50456107,0.93881303,0.70182043,0.168109,-0.200838,6.797198,-0.03238021,0.21640778,-2.4933243,-0.898844,0.056266785,12.046692,1.5576656,1.3788986,-2.1210022,-0.10571183,0.34938812,-0.10559082,-0.5513251,-0.041007996,0.022583008,1.5721868,1.2437057,-2.765545,-0.091667175,0.29071808,-0.64881516,-1.3810782,-1.6717148,-0.16418839,1.6144614,-1.9115067,0.20203018,-0.14064789,-0.56438446,2.5128555,-1.2924078,0.043678284,-5.4560165,1.894605,-0.070762634,-11.866024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:18.998,0.935464,-5.643488,6.017439,0.38053006,0.877067,0.7477612,-1.65977,-0.456423,13.007225,-0.0312358,-0.052223206,-2.2906837,-0.8977759,0.13027191,11.891663,1.5825374,0.9687424,-2.3932266,-0.09953202,0.035591125,-0.15930557,-0.5610907,-0.49625397,1.1065826,1.6057562,1.2426376,-3.388115,-0.090675354,0.041160583,-0.22156143,-1.4126639,-1.3596725,0.61585236,1.5869193,-1.1249161,0.13855362,-0.15857697,-1.0834885,3.2098885,-1.2921789,0.02002716,-5.470665,1.8923925,-0.14400482,-11.629208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.019,1.070501,-4.54597,7.10488,0.16767277,0.54333335,0.69331247,-1.817383,-0.144149,12.773828,-0.0312358,-0.029716492,-2.3443947,-0.8912909,0.34503937,11.28252,1.596194,0.3081131,-1.9098206,-0.0973195,0.1305008,-0.22400284,-0.57047486,-0.3659439,1.1468697,1.6305517,0.9383774,-3.6554527,-0.088157654,0.31879425,-0.604866,-1.431356,-0.5411911,0.14587784,1.5734153,-0.3245163,-0.19104385,-0.17688751,-0.8055496,4.0424194,-1.2915685,-0.05695343,-5.5255966,1.8896459,-0.012779236,-11.752499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.040,1.260296,-3.953714,7.911112,0.22804235,0.34104955,0.66925395,-1.947909,0.015015,12.693268,-0.031388387,-0.036735535,-2.3285255,-0.8800757,0.761528,10.67094,1.598788,-0.036125183,-1.5924301,-0.09525956,0.08434296,-0.18494034,-0.575968,-0.11508942,1.1358833,1.6425298,0.22853851,-3.6347008,-0.08457184,0.1026535,-0.57190704,-1.4385276,-0.25691986,-0.11657715,1.5650992,-0.3384018,-0.006713867,-0.19657135,-0.867424,4.6601067,-1.2920263,-0.031166077,-5.4230576,1.8890356,-0.037117004,-11.70245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.061,1.432026,-3.611158,8.647024,0.21320575,0.16776933,0.58752733,-1.162945,-0.122732,11.218299,-0.031388387,-0.102500916,-2.2931252,-0.8675635,0.429039,10.202183,1.5966518,-0.16277313,-1.2750435,-0.093581095,-0.009346008,-0.21423721,-0.5778754,0.026054382,0.9808502,1.6469549,0.06778717,-3.363697,-0.08274078,0.20458221,-0.6939812,-1.4367728,0.15293121,-0.60730743,1.5617423,-0.035438538,-0.25574112,-0.21343231,-0.6921005,4.9762726,-1.2914922,0.005760193,-5.5426865,1.888883,-0.0052261353,-11.750057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.082,1.617092,-3.428959,9.255087,0.18015997,0.059599172,0.47207633,-1.113313,0.301657,10.14177,-0.03238021,-0.065345764,-2.2418556,-0.8548224,0.7465744,9.7895775,1.5903957,-0.47405243,-0.90882874,-0.09327592,0.02117157,-0.20203018,-0.577265,0.05214691,0.8282585,1.6471838,0.014533997,-3.2904549,-0.07961273,0.17818451,-0.83558273,-1.4363151,0.04207611,-0.4779129,1.5606742,-0.038871765,-0.252079,-0.22510529,-0.6772995,5.248493,-1.28989,0.16582489,-5.6940575,1.8887304,-0.025138855,-11.77203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.103,1.909291,-3.348912,9.859623,0.24374834,0.022411441,0.35197568,-0.457741,0.711238,9.601674,-0.033143148,-0.07648468,-2.2162209,-0.84017396,0.7165146,9.138935,1.5831478,-0.25341034,-0.72816086,-0.09342851,-0.02658844,-0.1324501,-0.5734503,0.14385223,0.52918243,1.6471838,0.025138855,-3.269703,-0.07633209,0.09487152,-0.8563347,-1.4356284,0.07015228,-0.5047684,1.5602927,-0.0017166138,-0.2911415,-0.23677826,-0.6593704,5.545128,-1.2855413,0.39852142,-6.0053406,1.8892645,-0.0002670288,-11.770809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.124,2.153754,-3.279583,10.213251,0.18485108,0.08900858,0.2613769,0.063845,0.873425,9.295732,-0.034974203,-0.12722015,-2.1246643,-0.8256781,0.56560516,8.63966,1.578265,-0.193367,-0.6573601,-0.09426774,-0.12760162,-0.08850098,-0.5665076,0.49884796,0.14465714,1.6471838,-0.044059753,-3.3173103,-0.07480621,0.10082245,-0.8514519,-1.4354758,0.00034332275,-0.5059891,1.5602164,0.0037002563,-0.29968643,-0.24623871,-0.46459198,5.687954,-1.2770727,0.56331635,-6.5998306,1.889417,0.02773285,-11.80743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.145,2.36351,-3.148292,10.46789,0.15897544,0.13175638,0.18574873,0.300657,1.125615,9.276969,-0.036347494,-0.03429413,-2.0697327,-0.8117163,0.6825638,8.263676,1.5745265,-0.21373749,-0.5865555,-0.095488444,0.02193451,-0.055541992,-0.5600989,0.38043976,-0.103149414,1.6474127,-0.016822815,-3.2965584,-0.07442474,0.014381409,-0.7928581,-1.4353995,-0.03162384,-0.47058868,1.5600638,0.021095276,-0.2887001,-0.25333405,-0.18054962,5.8503075,-1.2674596,0.6064224,-6.83543,1.8902563,0.10257721,-11.964905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.166,2.581568,-3.008294,10.650187,0.17483108,0.106275156,0.1330641,0.538106,1.301458,9.557014,-0.037186727,-0.031089783,-2.1100159,-0.79859376,0.6637955,7.742428,1.5712459,-0.13355255,-0.4779129,-0.09617509,-0.008964539,-0.03967285,-0.5523169,0.30124664,-0.43152618,1.6477178,0.07022858,-3.3490486,-0.07480621,-0.052452087,-0.7794304,-1.4360862,-0.022010803,-0.41931915,1.559835,0.0020980835,-0.2825966,-0.2589035,-0.17520905,5.8979187,-1.2595251,0.37960052,-7.041733,1.8935369,0.12767792,-12.255436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.187,2.817584,-2.925052,10.783492,0.18701951,0.046941504,0.0951787,0.594565,1.232721,9.316735,-0.037339315,0.008811951,-2.1197815,-0.7870734,0.38082123,7.503166,1.5678127,-0.16254425,-0.3985672,-0.09617509,0.026359558,-0.07141113,-0.54438233,0.2678299,-0.68665695,1.6479467,-0.014152527,-3.327076,-0.0749588,-0.06061554,-0.7513542,-1.4366965,-0.030479431,-0.3961258,1.559835,-0.029563904,-0.27771378,-0.26195526,-0.107688904,5.9687195,-1.2551763,0.048484802,-6.8342094,1.9001745,0.4465866,-12.633862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.208,3.114362,-2.944055,10.892365,0.1759807,-0.059778765,0.055979915,0.667609,1.23547,9.260715,-0.03703414,-0.025291443,-2.1393166,-0.77959657,0.44116974,7.570305,1.565295,-0.12813568,-0.33630753,-0.09586991,0.09983063,-0.09460449,-0.5382025,0.30475616,-0.776989,1.648023,0.047187805,-3.3075447,-0.07518768,-0.033073425,-0.7391472,-1.4368491,0.01613617,-0.4412918,1.5595298,-0.02193451,-0.2825966,-0.26378632,-0.044822693,5.9162292,-1.2543371,0.045585632,-6.746319,1.9091009,0.3911972,-12.95369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.230,3.275498,-3.019411,10.920761,0.14265834,-0.10074309,0.022241289,0.64824,1.254732,9.182943,-0.03741561,-0.053977966,-2.080719,-0.77463746,0.22396088,7.4726486,1.5640743,0.013542175,-0.3973465,-0.096480265,-0.09700775,-0.005493164,-0.53408265,0.2928543,-0.9662018,1.648023,-0.026664734,-3.3441658,-0.07518768,0.017662048,-0.776989,-1.436544,0.048332214,-0.4766922,1.5595298,-0.03643036,-0.2825966,-0.2639389,-0.011177063,5.864956,-1.254566,-0.013847351,-6.7438774,1.9148229,0.22167206,-12.985428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.251,3.416235,-3.168271,10.903021,-0.026170356,-0.06666299,-0.027345732,1.071078,1.532954,9.86806,-0.039857015,-0.092659,-1.9647522,-0.770365,0.088386536,7.401848,1.5648372,0.04383087,-0.48767853,-0.09884538,0.0009536743,0.08728027,-0.52759767,0.2652359,-1.2579536,1.648023,0.07167816,-3.3502693,-0.07434845,0.029182434,-0.789196,-1.4358573,-0.013084412,-0.49744415,1.5597587,0.0283432,-0.27771378,-0.26569366,-0.053520203,5.9638367,-1.2534978,0.0371933,-6.807354,1.9239019,0.4240036,-13.413902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
2025-06-10 16:47:19.272,3.424688,-3.264632,10.85123,0.0044480064,-0.085702784,-0.055676352,0.95945,1.282759,9.831972,-0.04054366,0.041389465,-1.9977112,-0.7679236,0.07610321,7.4287033,1.5656765,0.095329285,-0.5597,-0.09922685,-0.064964294,0.056762695,-0.52294374,0.12859344,-1.1932564,1.6479467,-0.013008118,-3.285572,-0.074043274,-0.019798279,-0.79529953,-1.435781,-0.068855286,-0.49134064,1.5594535,0.041160583,-0.27283096,-0.2652359,0.03803253,5.814907,-1.2536504,-0.0030899048,-6.76585,1.9319128,0.37647247,-13.80209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0
