timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-06-04 11:20:00.108,-0.494559,-0.923295,-0.081879,0.0010093239,0.004360845,0.00082583743,0.165483,-0.091128,9.808496,-0.0104904175,-0.0283432,0.42420197,-0.9870097,-0.021858215,-0.35461807,1.9033436,-0.060005188,-4.8297844,0.012550354,0.016593933,-0.5914383,-0.9817558,-0.057182312,-0.53406525,1.9051669,-0.016593933,-4.848095,-0.014159098,0.053901672,0.68177414,-0.9758877,-0.048484802,-0.88319397,1.9315293,-0.015449524,-6.061493,0.015303507,0.0033187866,-0.6366081,-0.9791618,-0.002861023,-0.6549187,1.9348022,-0.0065231323,-6.126194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0
2025-06-04 11:20:00.160,-0.654862,0.178015,-1.124929,0.28802773,0.9766605,-1.4145558,-4.001081,-6.543687,14.158183,-0.050468445,-0.5059433,0.19470596,-0.9088084,1.254921,11.131153,1.8465046,-1.3985062,-7.4811935,-0.01865387,-0.8319473,0.021362305,-0.870977,3.9822807,-0.24231339,1.9508669,1.0382462,0.6268425,0.027268514,1.2056351,-1.1859322,-1.0614896,-3.4382286,-5.658657,1.8805649,-2.6314201,-4.695507,0.050017253,0.8023453,-0.95887756,-0.84358746,3.2289543,0.23865128,1.8486663,-2.0714226,-4.9347687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-0.34357294,-1.0
2025-06-04 11:20:00.212,1.777947,1.919715,-5.357496,1.045089,-0.020985804,-1.009509,-0.902154,1.051608,6.822684,-0.062217712,0.16925812,-1.477684,-0.83899945,1.0615158,9.899445,1.7522053,-1.7759323,-2.3895645,-0.06298065,-0.29506683,1.0504303,-0.7220512,2.2016563,-0.83680344,1.992676,0.676918,0.33996964,0.054505453,0.3510666,1.0675201,-1.237042,-2.6223412,0.41443634,1.7407181,-2.2065392,-0.05065918,0.09564103,0.67058563,-2.6739922,-0.8434349,-0.22808075,-13.686123,1.807315,0.009651184,-12.179752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0
2025-06-04 11:20:00.264,3.232092,0.382327,-6.746763,-0.28384855,-0.23120768,-0.52702683,-0.675342,-1.164882,1.101197,-0.092430115,-1.073494,4.248722,-1.0025736,-2.5827446,-10.524452,1.7153553,0.4204178,-9.862822,-0.09250641,-0.30765533,0.4388504,-0.9516197,-5.4201164,0.22034073,2.0187685,0.34694672,1.0406647,0.07975875,0.49015045,-0.6939812,-1.3314939,-0.36769867,-3.6359215,1.6600754,-0.43468475,-3.4528122,0.10311784,-0.35572052,2.645916,-0.7547813,1.6389084,3.4076462,1.8018218,-0.4657364,-9.969025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
2025-06-04 11:20:00.314,2.699497,1.146576,-11.144113,0.58439034,0.11854962,-2.0812912,0.249781,1.078134,10.068322,-0.09349823,-0.02658844,8.952164,-1.1087748,-1.5682602,-9.680933,1.7260364,0.035972595,-8.777599,-0.024299622,1.2866592,0.5194168,-1.1685996,-3.4344902,0.060424805,2.0317385,0.11714935,0.9796295,0.026887044,-1.1378098,0.05065918,-1.3900876,-0.61763763,-1.2433052,1.7873337,2.7566948,0.2874794,0.1301259,1.2895584,-5.9894714,-0.6676536,1.3811111,0.23376846,1.7996856,-0.004234314,-11.764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2025-06-04 11:20:00.365,4.797165,2.100888,-18.299297,0.7611921,0.005333604,-2.566286,2.856473,2.8378,10.450837,-0.08892059,-0.2401352,9.170673,-1.1988817,-1.9486618,-4.3488197,1.7239765,-0.17932892,-7.8901367,0.017967224,-0.111198425,3.662777,-1.282125,-0.72460175,-4.557564,2.0514224,0.77747345,-2.658123,-0.030409709,-0.7353592,0.6243973,-1.0971951,5.7681694,-0.6353874,1.8907883,1.7394638,-0.016479492,0.19741715,1.4908981,-9.90921,-0.5709091,1.5982437,-4.757763,1.7960235,0.004234314,-11.779354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37661648,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0
2025-06-04 11:20:00.417,4.876266,0.574433,-25.438297,-0.46303424,-0.80183595,-2.2444131,-1.176307,2.167003,12.236234,-0.13149261,-0.8660507,14.975204,-1.2641894,-1.4149094,9.9263,1.6949848,-0.5800247,-4.7602043,0.033607483,0.93387604,0.28137589,-1.3408713,-1.3791275,-0.7745476,2.070267,-0.062828064,-0.09460449,-0.051237956,-0.5624008,-1.3275337,-0.85580105,3.782772,-0.46814728,1.9557908,0.9151077,0.73182297,0.21496476,0.19908905,-15.439079,-0.51841885,0.8197403,-4.121765,1.8055602,-0.06122589,-12.030823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.08862588,-1.0,-1.0,1.0,-1.0
2025-06-04 11:20:00.468,3.751385,-0.444782,-30.6868,0.024899896,0.20921713,-1.0410827,-2.919462,0.51898,8.708351,-0.15193939,0.06290436,11.364307,-1.2631212,0.3761673,22.638897,1.7596058,1.1194992,8.721447,0.060081482,0.38021088,0.330204,-1.3948112,-0.88352203,0.02746582,2.0699618,0.018882751,-0.14953995,-0.06413163,0.02368927,-1.9501038,-0.8169674,0.9695816,-11.110399,1.8954422,-0.7125473,-12.744946,0.21549882,-0.1328659,-13.731289,-0.4560104,1.3360977,-8.903336,1.7914459,-0.60878754,-9.043716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:20:00.520,3.474377,0.419281,-30.266094,-0.58605623,-1.5614519,0.7927043,0.42784,3.81075,34.14715,-0.18733978,0.40592194,2.5909805,-1.164702,2.697033,16.884415,1.6675953,-3.0107536,6.8744926,0.044288635,-0.268898,-4.4684525,-1.2940269,1.9350815,23.465324,1.9229434,-4.261898,-0.036010742,-0.05596818,-0.10219574,7.1772346,-0.9119534,-2.9494896,-13.161211,1.8740036,-0.86803436,-11.887999,0.22000016,-0.8777237,-3.0695038,-0.59921414,-3.2323112,-23.494621,1.7936584,-0.028572083,-11.692684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:20:00.572,3.181298,-7.271883,-28.271957,0.2785912,-3.6716719,0.80007994,7.958869,1.865521,9.767774,-0.13858795,0.46497345,-1.0223541,-0.9066722,4.049114,-1.3556099,1.7885212,2.6455345,0.57434845,-0.013008118,-1.1328506,1.0272369,-1.026464,5.170788,-0.20080948,1.9336245,0.65380096,1.2896919,-0.06024064,0.017585754,7.447014,-1.0620236,-3.3791008,-4.494087,1.8469193,-0.21289825,-13.217365,0.20359696,0.32611847,-5.4767685,-0.80483013,-4.5503654,-10.524452,1.8083831,1.1624527,-17.090714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
