timestamp,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint1_temp,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint2_temp,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fl_joint3_temp,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint1_temp,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint2_temp,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,fr_joint3_temp,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint1_temp,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint2_temp,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hl_joint3_temp,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint1_temp,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint2_temp,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,hr_joint3_temp,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-06-04 11:16:08.471,-1.998646,-4.574562,9.770105,0.12502208,0.5982502,0.55196136,1.489325,-1.924615,7.986426,0.016981974,0.15621185,2.9230194,-1.5422243,-1.713829,9.456322,1.6893291,-0.019264221,-6.778057,0.09311676,1.0929489,-4.0790405,-0.6454652,-1.4007187,12.028381,1.7608088,0.33283234,-11.498589,-0.08640289,-0.2955246,0.08483887,-1.4701331,-0.07022858,-0.3936844,2.0128918,0.4732132,0.26062393,0.16047774,-0.61374664,-0.8636589,-1.4352667,-0.6152725,2.1881447,1.7301055,-1.6875839,-1.7010765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.523,-4.398717,-3.166251,10.140334,-0.6895768,-0.14863504,-0.15593743,-5.890402,1.199685,11.906032,0.02133073,0.20397186,2.6288261,-1.5979189,-0.36022186,7.611809,1.6559887,-0.97332,-1.1590767,0.09738922,-0.030021667,0.48279572,-0.7094758,-0.68050385,11.374075,1.7462367,-0.6787491,-6.334934,-0.08350372,0.04436493,-1.2054634,-1.4749396,-0.6509018,1.5448227,2.0270061,0.058631897,1.4349594,0.13934432,-0.43094635,-0.26550674,-1.4512885,-0.11211395,-0.34363174,1.6553375,-1.2421799,-0.45594025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.574,-5.990803,-2.849819,9.565464,-0.4532627,0.5956121,-0.18141243,0.843323,-3.959435,11.759416,0.0061482335,-0.051078796,-4.8407707,-1.6024965,0.030479431,4.5099564,1.6239452,-0.3356552,-2.9108124,0.097465515,-0.2576065,0.9710846,-0.71130687,0.5951309,6.7438774,1.712591,-0.6219101,-5.2716866,-0.07923126,0.24234772,-2.355381,-1.4737189,0.5881119,-3.0939178,1.9501019,-0.88977814,-14.617533,0.11424361,-0.5340195,2.105133,-1.4511359,-0.024375916,-1.0992584,1.6114684,-0.5527878,-0.64271164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.624,-9.055686,-0.367275,8.912168,-1.1373922,1.1937411,-0.2701444,0.199362,-2.257309,7.365539,-0.01963912,-0.6509781,-0.6976433,-1.5919679,0.47664642,2.929123,1.7518902,2.5086632,2.802166,0.041160583,-1.053505,-2.3504982,-0.6757539,0.7175064,3.674984,1.690771,-0.047187805,-6.6132584,-0.03780365,0.4439926,3.9020386,-1.4371741,0.5424881,-5.413292,1.8992901,-0.98308563,-12.033264,0.10371505,-0.23715973,0.03845215,-1.4562476,-0.04901886,-0.07873535,1.5832397,-0.53043365,-0.25452042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.676,-12.010842,2.103583,6.407861,-0.89636767,0.90756464,-1.0364611,-0.488732,-0.894347,8.178646,-0.045807943,-0.25814056,-0.84656906,-1.5802187,-0.06122589,4.8700676,1.8474865,1.3051224,4.122986,-0.0018692017,-0.9937668,-1.0406647,-0.63463145,0.6934738,1.9525452,1.6889399,0.015144348,-7.003891,-0.0017929077,0.7455826,0.63904953,-1.4206946,0.05870819,-2.9010468,1.8581676,-0.65402985,-11.759823,0.100205526,0.06893158,0.8245964,-1.4621222,0.0060653687,-0.6939812,1.5684386,-0.18650055,-0.5487137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.728,-15.096114,4.276428,2.826513,-1.1571299,0.94601375,-0.7495947,-1.075925,-0.518291,9.338255,-0.058396444,-0.17536163,-1.3641548,-1.605472,-0.847435,8.401619,1.8876171,0.5717087,5.573204,-0.04070282,-0.7339859,-0.044555664,-0.594806,0.7564926,0.2508583,1.6897792,-0.07472992,-6.7438774,0.0447464,0.881691,-0.2874794,-1.4144385,0.112724304,-4.224308,1.833601,-0.538826,-11.530327,0.09448348,-0.14514923,0.76111984,-1.4635718,-0.13240814,-0.5609207,1.5589019,-0.23700714,-0.4400711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.780,-18.5843,6.243362,0.672369,-1.1487625,0.78220314,-0.34703103,-0.596789,-2.335689,9.049659,-0.059006795,0.20488739,-2.440834,-1.6437715,-0.733757,10.88945,1.918211,0.45749664,4.1644936,-0.06603241,-0.39043427,-0.31067276,-0.56436473,0.3522873,0.19470596,1.6832179,-0.30635834,-5.641567,0.07396698,0.3939438,-0.29968643,-1.3997138,0.23822784,-4.7357903,1.8107128,-0.42064667,-10.630655,0.09364425,0.0018692017,0.6549187,-1.466471,-0.07091522,-0.31921768,1.5527984,-0.062675476,-0.3228798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.832,-22.419008,7.872403,-0.810384,-1.1226381,0.59309274,-0.18439181,-0.658552,-4.084578,9.030211,-0.051987752,0.28125763,-3.0988007,-1.6871828,-0.70934296,12.663158,1.9416332,0.29247284,4.253605,-0.079078674,-0.17108917,-0.3704872,-0.54918224,0.24242401,0.49134064,1.666128,-0.451622,-4.0180054,0.09189606,0.20931244,-0.80994797,-1.3920081,0.0258255,-4.4428177,1.7883587,-0.36937714,-9.4489975,0.092270955,0.015678406,0.7428093,-1.4672339,-0.0033950806,-0.5047684,1.5492889,-0.10570526,-0.30823135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.884,-25.90872,9.071912,-1.812238,-1.2026328,0.48861957,-0.09534543,-1.538318,-4.185969,7.511546,-0.04321395,0.07900238,-3.1561775,-1.7286867,-0.8646774,14.504005,1.9546795,0.36426544,3.8129234,-0.08937836,-0.045433044,-0.14465714,-0.5442994,0.044288635,0.8526726,1.6436213,-0.4127884,-2.962082,0.102119446,0.06481171,-0.5084305,-1.3967383,-0.011482239,-2.8204765,1.7455578,-1.1962509,-4.1351967,0.09158431,0.033226013,0.75745773,-1.4674628,0.046424866,-0.5438309,1.5473815,-0.0061416626,-0.45716095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2025-06-04 11:16:08.936,-29.859522,10.469649,-2.541158,-1.147427,0.43062446,0.064868264,-2.855777,-4.832647,7.797885,-0.037568197,0.09555817,-3.707943,-1.7730135,-0.84194183,16.827038,1.9721508,0.4289627,2.428627,-0.09716034,-0.11722565,0.037231445,-0.54246837,0.008735657,0.8282585,1.623022,-0.3887558,-2.3773575,0.106163025,0.04207611,-0.26550674,-1.4227545,-0.44063568,-0.4754715,1.6680431,-1.221199,-0.38269806,0.09181319,0.057792664,0.6317253,-1.4681494,0.08617401,-0.5084305,1.5462371,0.00919342,-0.436409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
