timestamp,sim_time,physics_step,control_step,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-07-21 14:26:47.422,0.0,0,0,-0.032406215,0.012964341,-0.0075459494,0.028577514,0.024695074,0.0225553,1.0195138,-0.96696824,0.0,0.0,0.002940449,0.0027145797,0.0010457161,0.0025345571,-0.00060159946,0.006137599,-0.004016938,-0.0036956498,0.0067676594,0.0014777873,0.0007205241,0.003551683,-0.04548476,0.01957046,0.038555883,0.030000169,-0.0054488266,0.06784364,0.07254084,0.04548081,0.012485298,-0.05273059,-0.029640362,-0.06174778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166434,0.31404886,-0.69756186,0.25108412,0.54889417,0.07058489,0.52567524,-0.2494756,0.012520321,-1.6354907,-0.85065687,0.20400827
2025-07-21 14:26:47.437,0.02,20,1,-0.011741751,0.01119009,0.02067601,0.00491464,0.036619697,-0.014958283,0.0,0.0,0.0,0.0,0.008424685,0.011312031,-0.01125811,-0.0022004822,0.019631458,-0.0065610604,0.012335611,-0.0053940457,0.0102004595,-0.008470417,-0.033357978,0.01642006,0.07037682,-0.020626875,-0.115021124,0.014039794,0.044251673,-0.01703521,-0.005657354,-0.017350389,0.06742698,-0.07445043,-0.16037966,0.07918201,0.7166434,0.31404886,-0.69756186,0.25108412,0.54889417,0.07058489,0.52567524,-0.2494756,0.012520321,-1.6354907,-0.85065687,0.20400827,2.0,0.130826,-0.46781933,-1.5231342,0.49617428,-0.43161792,1.4869093,-0.32594234,-0.039888524,-2.0,-0.2563795,-2.0
2025-07-21 14:26:47.454,0.04,40,2,0.013466336,0.07034467,0.008081786,-0.031123422,-0.03973942,-0.022394434,0.0,0.0,0.0,-0.00010042289,0.007978721,0.025698777,-0.03449055,0.0020982204,0.03619034,-0.011759091,0.022130469,-0.02326772,0.0015939143,-0.03091455,-0.038602132,-0.03627083,0.08401286,-0.03742632,-0.0019383229,-0.037405882,0.12651579,-0.07188435,-0.009152972,0.0006503334,-0.013057096,-0.010160056,-0.014204095,-0.20549744,2.0,0.130826,-0.46781933,-1.5231342,0.49617428,-0.43161792,1.4869093,-0.32594234,-0.039888524,-2.0,-0.2563795,-2.0,2.0,0.73213696,-2.0,-2.0,0.4349363,1.7265067,2.0,0.13723566,0.9846598,-2.0,-0.3794624,-2.0
2025-07-21 14:26:47.474,0.06,60,3,0.052739926,-0.109710716,-0.069108024,-0.0062720557,-0.03424053,-0.0031090686,0.0,0.0,0.0,-0.00018898142,0.01677213,0.0010403419,-0.01983633,-0.022564935,0.06188898,0.014964828,0.040030956,-0.02903121,0.023557767,-0.041632142,-0.072286725,-0.035658844,-0.013987255,-0.10674027,0.09621358,-0.06442198,0.07405333,0.15916574,0.060688373,-0.054213062,0.11746032,-0.07172509,-0.015964506,0.11633234,2.0,0.73213696,-2.0,-2.0,0.4349363,1.7265067,2.0,0.13723566,0.9846598,-2.0,-0.3794624,-2.0,2.0,0.07968074,-2.0,-2.0,0.3081252,1.3128362,2.0,0.57041204,2.0,-2.0,-0.8054316,-2.0
2025-07-21 14:26:47.494,0.08,80,4,0.035314634,-0.16002263,-0.016325789,-0.035317462,-0.017573759,0.045541056,0.0,0.0,0.0,-8.095064e-06,0.030912321,-0.015023699,0.037713107,-0.04569291,0.051946044,0.072895154,0.05191695,-0.013483287,0.073609196,-0.02983526,-0.09517308,0.022501945,0.06652993,-0.015664006,0.08622632,0.03832479,0.034476012,0.19222769,0.032795016,0.003045726,0.09986319,-0.013820152,0.0230858,0.06392787,2.0,0.07968074,-2.0,-2.0,0.3081252,1.3128362,2.0,0.57041204,2.0,-2.0,-0.8054316,-2.0,2.0,-0.27784434,-2.0,-2.0,0.69994324,1.7355782,2.0,0.802401,2.0,-2.0,-0.6997001,-2.0
2025-07-21 14:26:47.520,0.1,100,5,0.08906718,-0.122907676,-0.13215955,-0.041849107,-0.047549535,0.0075125983,0.0,0.0,0.0,0.0006016951,0.022086408,-0.032481007,0.10334813,-0.051622186,0.045690518,0.13744292,0.07591132,0.0038660695,0.113108315,-0.032230277,-0.10495117,0.05880141,-0.010094187,-0.09468366,0.08259728,-0.016189478,-0.061263703,0.16520019,0.085125245,0.18040091,0.043698855,0.04774215,-0.045864627,0.11437533,2.0,-0.27784434,-2.0,-2.0,0.69994324,1.7355782,2.0,0.802401,2.0,-2.0,-0.6997001,-2.0,2.0,0.18844803,-0.7057036,-2.0,0.42694068,1.5940547,2.0,0.7320267,0.74888825,-2.0,-1.3345633,-2.0
2025-07-21 14:26:47.537,0.12000000000000001,120,6,-0.008919648,-0.054310244,-0.033902492,-0.061754473,0.02793589,0.018830823,0.0,0.0,0.0,0.0019875197,0.014013051,-0.052691013,0.15044242,-0.066647,0.038149633,0.19036132,0.08596729,0.047205433,0.13150407,-0.034615904,-0.11752679,0.097273305,0.04126865,0.0070716343,0.1337507,-0.03850815,0.03858364,0.12522018,0.07265147,0.044430133,0.083250746,0.014699753,-0.025399428,0.05062663,2.0,0.18844803,-0.7057036,-2.0,0.42694068,1.5940547,2.0,0.7320267,0.74888825,-2.0,-1.3345633,-2.0,2.0,0.12092383,-1.0741003,-2.0,1.163917,1.0175176,2.0,-0.013496228,-1.800188,-2.0,-1.2564518,-2.0
2025-07-21 14:26:47.554,0.14,140,7,0.0059530046,-0.08048112,-0.107177235,-0.06188345,-0.023114633,-0.017157596,0.0,0.0,0.0,0.0037952713,0.022153739,-0.06200089,0.18689196,-0.06952609,0.041154146,0.21621247,0.082563415,0.07962652,0.1577007,-0.026567386,-0.1131066,0.13863404,0.01254306,-0.06703818,0.061720774,0.016675342,0.060301684,0.10034176,-0.0064031915,0.0048257234,0.08127261,0.008907285,0.030882262,0.121683374,2.0,0.12092383,-1.0741003,-2.0,1.163917,1.0175176,2.0,-0.013496228,-1.800188,-2.0,-1.2564518,-2.0,2.0,1.2878172,-0.13522634,-2.0,0.6080768,-0.6335306,2.0,-0.7531404,-2.0,-2.0,-1.4070784,-2.0
2025-07-21 14:26:47.575,0.16,160,8,-0.094410025,-0.084573805,-0.025950057,-0.049357574,-0.014879419,0.009317789,0.0,0.0,0.0,0.0052141864,0.023705881,-0.07356511,0.18608238,-0.067205995,0.03285419,0.23825611,0.0991132,0.073095344,0.16127943,-0.01698903,-0.12366681,0.15336105,-0.0008374906,0.08159672,0.038823422,0.05679489,0.0740804,0.010484774,-0.07084862,-0.008221609,0.0993255,-0.010680523,-0.043922286,0.025034493,2.0,1.2878172,-0.13522634,-2.0,0.6080768,-0.6335306,2.0,-0.7531404,-2.0,-2.0,-1.4070784,-2.0,2.0,1.1071973,-0.3086172,-2.0,0.54760283,-0.44323397,2.0,-0.9857776,-2.0,-2.0,-1.0660148,-2.0
2025-07-21 14:26:47.595,0.18,180,9,-0.06558273,0.034349732,0.028286304,-0.03879669,-0.05867492,-0.041985314,0.0,0.0,0.0,0.0058446997,0.021274367,-0.060143963,0.1989642,-0.060005717,0.04363288,0.24717848,0.08873994,0.08361859,0.17375013,-0.014362817,-0.121798225,0.16086249,-0.06884227,-0.026505841,-0.05984417,-0.012504867,0.00691667,-0.013578498,0.059526853,-0.020058345,-0.00046831416,0.02236566,0.020178664,0.056541506,2.0,1.1071973,-0.3086172,-2.0,0.54760283,-0.44323397,2.0,-0.9857776,-2.0,-2.0,-1.0660148,-2.0,2.0,1.2535872,-0.83286905,-2.0,0.80597854,0.12142749,2.0,-1.1211227,-2.0,-2.0,-0.7844823,-2.0
