timestamp,sim_time,physics_step,control_step,imu_angle_roll,imu_angle_pitch,imu_angle_yaw,imu_angular_velocity_roll,imu_angular_velocity_pitch,imu_angular_velocity_yaw,imu_acc_x,imu_acc_y,imu_acc_z,fl_joint1_pos,fl_joint1_vel,fl_joint1_torque,fl_joint2_pos,fl_joint2_vel,fl_joint2_torque,fl_joint3_pos,fl_joint3_vel,fl_joint3_torque,fr_joint1_pos,fr_joint1_vel,fr_joint1_torque,fr_joint2_pos,fr_joint2_vel,fr_joint2_torque,fr_joint3_pos,fr_joint3_vel,fr_joint3_torque,hl_joint1_pos,hl_joint1_vel,hl_joint1_torque,hl_joint2_pos,hl_joint2_vel,hl_joint2_torque,hl_joint3_pos,hl_joint3_vel,hl_joint3_torque,hr_joint1_pos,hr_joint1_vel,hr_joint1_torque,hr_joint2_pos,hr_joint2_vel,hr_joint2_torque,hr_joint3_pos,hr_joint3_vel,hr_joint3_torque,fl_force_x,fl_force_y,fl_force_z,fr_force_x,fr_force_y,fr_force_z,hl_force_x,hl_force_y,hl_force_z,hr_force_x,hr_force_y,hr_force_z,fl_hip_action,fl_thigh_action,fl_calf_action,fr_hip_action,fr_thigh_action,fr_calf_action,hl_hip_action,hl_thigh_action,hl_calf_action,hr_hip_action,hr_thigh_action,hr_calf_action
2025-07-21 15:54:34.216,0.0,0,0,-0.07547109,-0.11213333,-0.104254074,-0.029097194,-0.02757371,0.011953987,-0.0066606263,-0.01979568,0.043483026,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0029080338,0.0047230134,-0.007482529,0.0086686425,0.0068478626,-0.0013546394,-0.0006539818,-0.0033654335,-0.0021791316,0.008596117,0.0040345844,0.009704688,-0.06730443,-0.020148294,0.03037538,0.029855356,0.028178276,0.07092828,-0.06227701,-0.019045603,-0.03906786,0.011986304,0.013902827,0.01750635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.5303345
2025-07-21 15:54:34.280,0.02,20,1,-0.021244636,-0.104531854,0.25329533,0.10554864,-0.07049793,-0.07752248,0.030221673,0.033935618,0.010209712,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.010268009,0.033593606,-0.028224707,0.007153875,-0.036423434,0.016432457,-0.028354486,-0.049638733,0.024847293,0.015784634,-0.056307256,0.016743809,0.018968241,0.09250388,-0.014546652,0.02226214,-0.06288122,0.12503745,-0.07688527,-0.06608297,-0.005045592,0.116957955,-0.16995443,-0.026641734,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.5303345,0.886724,0.15142965,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.2444993
2025-07-21 15:54:34.296,0.04,40,2,-0.08955706,-0.18023922,0.015046518,0.068429865,-0.07474693,0.029256321,0.04292695,-0.02601818,0.01469343,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.0074945176,0.048783664,-0.05037783,0.026533756,-0.038099818,0.037876926,-0.04460559,-0.08410362,0.04509946,0.057213616,-0.06591837,0.0253342,0.027608395,-0.05673027,-0.018542115,0.03804463,0.09475177,0.05822584,-0.10126601,-0.15992747,0.09387634,0.05901071,0.10519996,0.00665144,0.886724,0.15142965,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,0.2444993,1.0,1.0,-1.0,1.0,-0.682109,1.0,-1.0,-1.0,1.0,1.0,-0.8459353,-1.0
2025-07-21 15:54:34.315,0.06,60,3,-0.4246306,0.004329135,0.15776606,0.2282469,-0.21722639,-0.09330347,-0.03186384,-0.052325483,-0.029749392,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.03618895,0.0854707,-0.08099337,0.052101456,-0.05872273,0.051957924,-0.05429641,-0.14927886,0.06750835,0.07585864,-0.085332125,-0.020167395,0.07341676,0.17316644,-0.06084508,0.027104804,-0.06032705,0.05903204,0.002909406,-0.059947684,0.09862454,0.09513818,-0.17272,-0.13969716,1.0,1.0,-1.0,1.0,-0.682109,1.0,-1.0,-1.0,1.0,1.0,-0.8459353,-1.0,1.0,-0.18243384,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0
2025-07-21 15:54:34.335,0.08,80,4,-0.4152692,-0.103548266,-0.12223409,0.06765231,-0.045998253,0.015195509,0.020529678,-0.043636154,-0.029136023,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05385778,0.10614483,-0.079405725,0.06401691,-0.057240497,0.06089029,-0.06016701,-0.18802768,0.08374625,0.043238938,-0.075555794,-0.03562223,0.013299517,-0.15100329,0.036608912,0.085622005,0.105647214,-0.052045405,-0.016640475,-0.028862746,0.050934598,-0.037320163,0.20308273,0.011742011,1.0,-0.18243384,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.37521964,-1.0,1.0,1.0,1.0,-1.0,-0.799268,1.0,-0.15696023,-0.8530615,0.21146187
2025-07-21 15:54:34.356,0.1,100,5,0.07054095,0.28001407,-0.12693526,0.08591728,0.02537629,0.056960367,-0.027782995,-0.0625176,-0.017091582,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0697526,0.10588646,-0.10599242,0.07666058,-0.02704643,0.07051575,-0.06306961,-0.22029054,0.09264906,0.030899988,-0.071023576,-0.032185167,0.063036464,0.02103785,0.034766536,-0.008482592,0.037008695,0.07200059,0.045408405,-0.07064226,-0.0051766736,0.012271872,-0.15048604,-0.03626875,1.0,0.37521964,-1.0,1.0,1.0,1.0,-1.0,-0.799268,1.0,-0.15696023,-0.8530615,0.21146187,1.0,-1.0,-1.0,1.0,-0.95523036,1.0,-1.0,-1.0,1.0,-0.78220785,1.0,-1.0
2025-07-21 15:54:34.380,0.12000000000000001,120,6,-0.31406644,0.122904666,0.13057657,0.21300052,-0.0760862,0.011775227,0.037270103,-0.022717573,0.019770544,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.093301065,0.045734294,-0.09908063,0.070795305,-0.03667284,0.081548765,-0.0866553,-0.23885733,0.09713319,-0.0019056548,-0.065171234,-0.051120713,-0.01352628,-0.25689548,-0.066249706,-0.016320588,-0.033993214,0.026216067,-0.07718117,-0.10510731,0.06922969,-0.123520836,0.14285697,0.0005874954,1.0,-1.0,-1.0,1.0,-0.95523036,1.0,-1.0,-1.0,1.0,-0.78220785,1.0,-1.0,1.0,0.8740506,-1.0,1.0,1.0,1.0,-1.0,0.56769824,1.0,1.0,0.132641,-1.0
2025-07-21 15:54:34.397,0.14,140,7,0.137031,0.10783945,-0.06838521,0.17627299,0.18580756,-0.044603772,0.029969959,-0.06268153,0.031889215,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10316548,0.04944316,-0.10951139,0.08685774,-0.02339758,0.08338684,-0.089359336,-0.23495418,0.09743384,0.020610627,-0.046844296,-0.063933395,0.0044249855,0.096331075,0.035800494,0.0042946828,0.15178892,0.059998114,0.014844163,0.15911625,0.028037377,0.04661046,0.07364397,-0.00032272638,1.0,0.8740506,-1.0,1.0,1.0,1.0,-1.0,0.56769824,1.0,1.0,0.132641,-1.0,0.8515285,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9508124,-1.0
2025-07-21 15:54:34.416,0.16,160,8,-0.14160235,0.34706962,-0.04092686,0.15383457,-0.064412564,-0.054653708,0.08020603,-0.05982085,-0.019789055,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.11326043,0.026123364,-0.12495565,0.08625533,-0.008542663,0.08461505,-0.10284751,-0.21998778,0.107377484,0.012950485,0.018137943,-0.084326066,-0.011704479,-0.21012238,-0.0611926,0.0013154917,0.0035353801,-0.006432571,-0.05982424,-0.0119669195,0.00024137972,-0.023759952,0.2281863,0.024644734,0.8515285,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.9508124,-1.0,0.95018435,-0.47857654,0.82942075,1.0,1.0,1.0,-1.0,-1.0,1.0,0.41619414,-0.79335797,-1.0
2025-07-21 15:54:34.436,0.18,180,9,-0.005921823,0.24752913,0.15289871,0.33277774,-0.04549988,0.018471928,0.023568686,-0.10949374,-0.024158247,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.11335567,-0.019787775,-0.081484914,0.10949993,-0.005351954,0.09490717,-0.100290164,-0.2473193,0.12850031,0.017458841,0.021278143,-0.091987364,0.057884384,-0.04017101,0.15830639,0.045462474,0.025555274,-0.045802213,-0.06716538,-0.053791173,-0.024093814,-0.02530859,-0.1329873,-0.06695701,0.95018435,-0.47857654,0.82942075,1.0,1.0,1.0,-1.0,-1.0,1.0,0.41619414,-0.79335797,-1.0,-1.0,-1.0,-0.3732859,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0.8274241,-0.6620867
