left_arm_joint_pos_1,left_arm_joint_pos_2,left_arm_joint_pos_3,left_arm_joint_pos_4,left_arm_joint_pos_5,left_arm_joint_pos_6,left_arm_joint_pos_7,left_hand_grasp_value,right_arm_joint_pos_1,right_arm_joint_pos_2,right_arm_joint_pos_3,right_arm_joint_pos_4,right_arm_joint_pos_5,right_arm_joint_pos_6,right_arm_joint_pos_7,right_hand_grasp_value
0.6108199415628736,-0.2707191413296561,-0.016727935660611815,0.3516165794334358,0.5247826403536435,4.544726303898545e-05,-0.039911881606013826,1.2049447342961366,-0.6280050974114424,0.27560547687691495,0.014504334140830376,0.3709930501355086,-0.528411079330785,0.001244754395153173,-0.0006759061906149084,0.9866306445260701
0.6185701468870851,-0.26304672255951794,-0.017816779544709026,0.3549732724930132,0.5219696809360614,0.0006428659204110075,-0.036552768556374834,1.1917359922262165,-0.6294047932040735,0.2685412848327946,0.014293660762717979,0.3676682597657638,-0.5255159803322469,0.001505927903172608,0.0024570068347243793,0.9779509642726891
0.6262012019476536,-0.2606268192005426,-0.01650243799635653,0.35697187150814896,0.5291688698460236,0.0009174207991653933,-0.03566082597592635,1.2806809317425023,-0.6237798641687499,0.2706744280356839,0.014136220784089177,0.3707886372499595,-0.5251886788972561,0.001482210087387901,-0.00025488401255205394,0.9884059806090781
0.6196320555528929,-0.2618876423413239,-0.017523316458931147,0.3633113157375525,0.5294656704829517,0.002811500401129015,-0.03381112615963166,1.2909589360109757,-0.6262694355493513,0.2715841144803564,0.014034077506455644,0.37237777694015234,-0.5251755876084253,0.0006733004748935203,-0.001538137740611921,1.0001838821077411
0.6200764968281116,-0.2615546800791623,-0.01794381503507166,0.3669220433782726,0.52427616819332,0.003477423870998659,-0.0319620498243468,1.3167290898765693,-0.626907984479804,0.2726588814321771,0.013793212375988871,0.3698618870442827,-0.5253700849268431,0.00170977463603622,0.0021733766149502516,0.9803647574622514
0.6210771699370182,-0.2597008125658616,-0.017440168555915132,0.36546051338622604,0.5300279301424848,0.0032707388740161472,-0.03967338765013343,1.328045528001498,-0.6209358338694754,0.2727868039543641,0.013802316368353152,0.37001670249571783,-0.527738244910535,0.0012695800736164864,-0.00013907096535917393,0.984899072107503
0.6244091787001557,-0.2610467653703314,-0.017344908088802864,0.3632487753096629,0.5296652374584037,0.003342735805505378,-0.02825362530414012,1.313113198486008,-0.6247554997635177,0.26988732890223516,0.014053128285016129,0.36546801788663774,-0.5267374365575803,0.001995585387285818,0.0013897858410784288,0.9650606337206742
0.6205316071581531,-0.26126902369267535,-0.018212583546814872,0.3660603882220935,0.5244126843976037,0.004191475691710013,-0.02826996050659768,1.3764388834033081,-0.6233549999339644,0.27378537299686617,0.013184641643350661,0.3713848686579657,-0.5244388128375068,0.003348214817686192,0.0009455960935785043,0.968280977238116
0.6223973129341583,-0.26072084540117413,-0.01734848362951994,0.36394082035879455,0.5285659726895593,0.0034290171737487423,-0.023259183913816487,1.3486239503546624,-0.6254563468906248,0.272317856823789,0.013350307681135244,0.37177447225485455,-0.5255523546813851,0.0029399768992531233,-0.001266283140792206,0.9883674380219661
0.6181267866598684,-0.2613794000029248,-0.017410950074425374,0.36598792939852887,0.5270636078127073,0.0033745462862378676,-0.02698341679502742,1.385273560482905,-0.615796291304792,0.2760695666210671,0.01368328455513113,0.37021628720564137,-0.5251720846730543,0.004407619688891222,-0.00013321160243215478,0.9877072900982156
0.6158926351446918,-0.24680353990059636,-0.02158147296384864,0.4184638386132191,0.5363574916411299,-0.009389973232383315,-0.0682461700672137,1.111468439083139,-0.6250519267968768,0.26210019986400235,0.011533682523958989,0.3607171188524743,-0.5206834746847157,-0.005693318749054649,0.017722477376628618,1.0195809908930247
0.6183256552059422,-0.2460751949727032,-0.02147068029962475,0.42632572304109967,0.5350499203530045,-0.010563675779580981,-0.07222161591690557,1.1171464453427333,-0.6210686166333832,0.25964537650054675,0.01158557773330167,0.3629757333749139,-0.5218599851886879,-0.005853255901995336,0.0195021394245705,1.0305135872377802
0.6213385583672919,-0.24241095799940196,-0.021368315264978285,0.43086280142449007,0.5382196372172141,-0.01096954245712586,-0.07304136251382072,1.1242033390695774,-0.6229692651020388,0.26076793994755393,0.011753537614468564,0.3643534351840224,-0.522077890917327,-0.008309471630731249,0.01636635981186619,1.0242210217422436
0.6190334754260665,-0.2400232494736265,-0.02133825522644671,0.4312770584867825,0.5425480261408251,-0.012150024620082337,-0.0756034486145428,1.1478256189529135,-0.6225680415755035,0.25947784942963437,0.01146336463518694,0.3645394617732673,-0.5224819092445877,-0.007335875690788231,0.016432863179911508,1.026895168409836
0.6204561136162278,-0.23727616268040402,-0.02143699045415948,0.4379349412520741,0.5435166485661096,-0.013155321572014224,-0.07805168708286979,1.139429937476897,-0.6222916827074261,0.2629673046109655,0.011232241242318938,0.3622400220083034,-0.5228006068261732,-0.006874151739476643,0.018147779741627332,1.0417777007690385
0.62392866980933,-0.23874472736532448,-0.022495540007488293,0.4445229723816086,0.5427136011757957,-0.012657493754923385,-0.07967727041537079,1.1685094562854779,-0.6251976809919648,0.2617517257880694,0.011222407728936639,0.3640330283966778,-0.5240498939347896,-0.008676526782514678,0.016987974540795203,1.0270645775124394
0.6187249488953762,-0.23664855687386807,-0.0221041074506099,0.43692384232407067,0.5475173934308732,-0.014388272785205254,-0.07915008604750853,1.1828694892786693,-0.6241343548043057,0.2608347043324872,0.011176348412135162,0.36354275130277547,-0.5214803240881511,-0.008303023126816895,0.017406009049176857,1.0378413055974205
0.6166231382571475,-0.23691750589509109,-0.0219218737428944,0.4353351258950401,0.5469475532068131,-0.014961081106366262,-0.08136596249568681,1.2092915700019138,-0.620986901197897,0.260157788219233,0.011253076825606546,0.3632901200307753,-0.5234544379249688,-0.00872861831883881,0.01793358950077169,1.038698220220023
0.6161568012529285,-0.23569448562979817,-0.022403681946021037,0.4318867671451188,0.5488233208276382,-0.01762009425246143,-0.08961490305700998,1.2231137589598449,-0.6238310700544776,0.26028016576420704,0.011115175029361563,0.3637163996567602,-0.522900909173981,-0.008438502372272451,0.015568749748132884,1.0308601309395227
0.6227395319265522,-0.23408871734967213,-0.02260742833246673,0.44138087362587025,0.5462317038442547,-0.015930478894515383,-0.08691059158573039,1.2066858763126116,-0.6238515633880081,0.26300434601184464,0.010994308802880782,0.3622975135095653,-0.5217447822129619,-0.008460498868221129,0.01576086799568943,1.0329947450592223
0.6102049197890244,-0.23602321603488993,-0.02023946644513995,0.41232155168979157,0.5437734235194014,-0.019343042860044568,-0.0421989078098734,1.0270749488995885,-0.6263292252507185,0.2717677024755354,0.011985860001317671,0.348173814310525,-0.5187461833987386,-0.0064021819248103705,0.025549949793698835,1.0327965139118511
0.6119782276649567,-0.23663887730387298,-0.02046777733897413,0.41047814159187274,0.5454286631142151,-0.019687422063728994,-0.03819062321539375,1.035830039420818,-0.6257946165499252,0.27209848640624057,0.0119854807716536,0.34775607301137307,-0.5193300870872861,-0.00850242567829298,0.026121755925984695,1.0300949884241186
0.6111143428731518,-0.2366479359128896,-0.020275459590021618,0.410109530730435,0.5464829581222154,-0.019637345288029837,-0.03965167614421054,1.032538623041599,-0.6228389414256779,0.27428539954930514,0.012095262247343011,0.3474942516088305,-0.5190697673395639,-0.010332002124484315,0.025973764159149294,1.0340762509025399
0.6131759990121703,-0.23518067477539978,-0.020714097725776905,0.4119460583191526,0.5471855590843354,-0.019260369463081635,-0.03937943316126802,1.0011183050787442,-0.6279351964629253,0.27558584477605347,0.011648092045577449,0.3466834560760223,-0.5171711544093538,-0.010498710813167616,0.025140038012262937,1.0323980990190835
0.6197691087412535,-0.22538876107689138,-0.02298734571732776,0.41058438303687245,0.5501920899399709,-0.020106924706125642,-0.033663932865670265,0.9989851401633798,-0.6289413085968338,0.2793605514217362,0.011507511664227012,0.34381040188824835,-0.5139546701257816,-0.01084385932644755,0.02540705223708157,1.0400068217032628
0.6192120861697515,-0.23009954099715593,-0.022867401873971557,0.4096910566730981,0.5503852177427139,-0.021242733022852532,-0.03214780785925513,1.0171397621990887,-0.6260455079277513,0.27901533659422645,0.011832177179953,0.3444605760884317,-0.514198317419976,-0.012843357718064552,0.026161645984462578,1.0387773216639473
0.6113570148377875,-0.22761213200546265,-0.02191988186120901,0.401309396984655,0.5557802380380938,-0.02109187679248039,-0.0276172456924606,1.076664335303136,-0.6173269295152619,0.28144240443638374,0.012387540075281556,0.34878777719351634,-0.5203536880804467,-0.012485217789766665,0.023639480914880794,1.0506371473841147
0.6186310542618846,-0.22424895872190273,-0.022141451685023468,0.4088871562678598,0.5519876615052371,-0.019178258777235835,-0.026484006608992534,1.0366720021694882,-0.6256476416346293,0.28134099670854956,0.011882930015053259,0.34650698625690635,-0.5167086223762428,-0.012821722168477965,0.02485008525323182,1.0391975547172607
0.6143692435097281,-0.23123132862669873,-0.021282804230445738,0.4064947960695273,0.5510655030590792,-0.020532809756433713,-0.024385774792559177,1.0549760788313063,-0.6234606596889073,0.2819062933495625,0.01204946254852377,0.351073885158534,-0.5234209675378924,-0.014093451462311715,0.023643408066629713,1.0289975646621148
0.6179509811995025,-0.23391943686952693,-0.022311755438768476,0.40953499869327864,0.5477257690639432,-0.021161344533092888,-0.0029933245851489487,1.0373826339637566,-0.6235421541406607,0.2837371655140885,0.011913208857940954,0.350828873351193,-0.5196315737596915,-0.012723911770676388,0.02427753220352566,1.0234151718027862
0.6075621645068511,-0.22106593339884362,-0.022446127274318054,0.36549911382720235,0.5489866164195849,-0.02909627976495266,-0.040302891310782116,0.8948401529810559,-0.6292641288302682,0.28105998750273964,0.010385850667877072,0.36324535128502156,-0.5053927016054597,-0.01403721022667239,0.025712288824583623,0.9554847534213733
0.619235525978255,-0.21320581948308848,-0.023567384886421523,0.36402203986310394,0.5444027122214586,-0.028763290195377017,-0.04213583507493761,0.8904468917828977,-0.6254286543819767,0.2831434386553869,0.009997154593558138,0.36492508565560944,-0.5054555595550457,-0.015776768470055554,0.02439621157707699,0.9866290527342014
0.6186882744892704,-0.21937056714538716,-0.0238261701370443,0.36575927559132465,0.5492195010888109,-0.03131640833118891,-0.040136855200459176,0.8898356775211116,-0.6284309018278976,0.28524691163490157,0.010488352367151683,0.36349664575589535,-0.5098529461643954,-0.017460710642049446,0.025332586351623446,0.9822169240327845
0.6189337563084027,-0.23049225955250482,-0.023963363315652207,0.366139583802087,0.5475668226264868,-0.030238584837304607,-0.04169683586110579,0.9143989218042445,-0.6210077983239827,0.2861838357803331,0.010504207253862922,0.3641963872140951,-0.5077106886848795,-0.016246711534011506,0.026542491913716028,0.9748853429248763
0.6210512067086567,-0.22779557543145984,-0.024468302708953844,0.3666598956650618,0.550065226662591,-0.029597313831751,-0.03913022017084731,0.9645475373001277,-0.6245911082095668,0.282379960988709,0.010676660703385802,0.3703620881923864,-0.5097983796083922,-0.016992727001201993,0.025207454342553857,1.000749477594496
0.6171763458680994,-0.2256287659138627,-0.023969230957994955,0.3727581487754081,0.55023942889685,-0.03039487183178714,-0.03721203408302778,0.9675487998240883,-0.6210841525019529,0.2811190079814976,0.011713047558178723,0.37347355769255286,-0.5098347201039041,-0.014122684751745995,0.02688423726878797,0.9976056886539886
0.6167152350689142,-0.22320221237173854,-0.024335814755874006,0.3710741679202903,0.5507167883872498,-0.03175653869929644,-0.03468637174290001,0.8911984988349395,-0.6266179674664206,0.2895197948275671,0.0101495751533956,0.3592885406554457,-0.5101272291605693,-0.020280811867540327,0.02432524566921,1.0076662801892273
0.6141043487314284,-0.22445242937660695,-0.023983215275880224,0.37128598005727426,0.5496551647823502,-0.03199116215278701,-0.03506871523736852,0.8818829315773077,-0.6242322407412783,0.29224456054855075,0.010067594298835653,0.3577622457062396,-0.5091708166362873,-0.020319375498192772,0.025707346331966485,0.9913868761816977
0.6185542655658534,-0.23091164631223315,-0.024555565800063288,0.37075572938440216,0.5530140928242971,-0.032235223806378555,-0.03585061030217686,0.9041831902966501,-0.625317769725874,0.2906940024699555,0.010671804165940001,0.35850221190262016,-0.5127890748431853,-0.015153007658919594,0.025243125484665514,1.006329726840775
0.6176364116749374,-0.22246530376460188,-0.02430142634054086,0.37395759515012744,0.5520915460177785,-0.03333057108737845,-0.03534505449054563,0.8381912681200686,-0.6281807543106456,0.2975708294276954,0.010392271114282738,0.3503700493089948,-0.510779269219535,-0.020115941275457263,0.025842719279103463,1.0157784335817195
0.6116083206623897,-0.21792585675016415,-0.02556501039083471,0.33931124116091305,0.5521888471867922,-0.03523608785300753,-0.04887158743115397,0.9252898038599264,-0.6243154850383534,0.2860520859917102,0.01174233065924455,0.35305022240902156,-0.509739684576111,-0.020479028810938438,0.032990517170484485,1.0123605380814371
0.6140647787643674,-0.22195619885332182,-0.02648006596251952,0.33791811631116436,0.5495255594115167,-0.032288414435850205,-0.04655040504041529,0.9097187900246879,-0.6250584485612866,0.2872347544898292,0.011792797487379773,0.35262514379172355,-0.5069724781734269,-0.018726051855741027,0.03192902497509931,1.0065077528433604
0.6108730314725513,-0.21491863556526966,-0.025636870382439135,0.3454431894031706,0.5511610934867708,-0.031369787032557994,-0.04222309768282553,0.9555782022152839,-0.6207059519499846,0.2896576759382679,0.011816110190013798,0.34727918857680645,-0.5098407129469609,-0.0198140442854563,0.034714643282345525,1.0154523497114614
0.6147191335766651,-0.22011464358948285,-0.025173375089341463,0.34844863243913843,0.5536969631709081,-0.033819527312361916,-0.04344879588264643,0.9500023714382143,-0.6196204029908866,0.28690681921032424,0.012354703403527581,0.3506783268159661,-0.5066708387022214,-0.019580248104027156,0.036591050100916345,1.016692695159375
0.6163143004074043,-0.22090109919795686,-0.025450479064230702,0.35078338078608556,0.5500399567074821,-0.034505929554999676,-0.04437691438998781,1.022825210546099,-0.6197364796269205,0.2858462818988455,0.012812052173573275,0.3506786557354306,-0.505836593851078,-0.019355235961796488,0.034887926665031974,1.0166435194025807
0.6189261241919215,-0.22418781628783127,-0.026401536717495545,0.3463049437141432,0.547688745555227,-0.0332737155836466,-0.047074082327597244,0.9581628829518818,-0.6245568185220812,0.28806532118981465,0.011451176602349063,0.3481035814592203,-0.5097942511321141,-0.01948882251372309,0.03547195773478289,1.0045547303400322
0.6179898408880834,-0.22195220804634835,-0.025723691376156863,0.3453978523319665,0.5463848109280763,-0.03273918892106509,-0.04733815459190594,0.9338369318148606,-0.6244632109253989,0.28932620271481524,0.012727163156647577,0.34861914008774225,-0.5073022545829975,-0.018309616815093216,0.034276055415497844,1.0073171047249287
0.6128282898601269,-0.22345032212997712,-0.025931506006111764,0.34511764963427194,0.5499736637374797,-0.03256822028198103,-0.04662792866917763,0.9772355083588596,-0.6235174167311713,0.2908992572663392,0.012216632938275032,0.345756471003978,-0.5091215319971863,-0.018706254402754675,0.036200499819484776,1.0044555510946718
0.6160907155605709,-0.22613457375453794,-0.02618196268453666,0.3381229001230743,0.5486495002733888,-0.03280213658513724,-0.0455464509791457,0.9591890592525931,-0.6182415878854227,0.2882012395078724,0.015887522068300988,0.3431978713682852,-0.5033851923748469,-0.016602252560678515,0.03559589059127536,1.0039690782757327
0.6210460748653581,-0.2234578715517278,-0.02602121301504813,0.3449215476994349,0.5507681783266336,-0.03434823503043672,-0.04489175850996299,0.9504007419998999,-0.6233918317264268,0.2901956885001826,0.013750554091967803,0.3449527502572661,-0.5103336272373348,-0.01705998107841476,0.03516180319364961,1.0024929566162404
0.6133213875750346,-0.21212211590643237,-0.03490087902598801,0.32217960381044464,0.5555136596849561,-0.03736672194963462,-0.12211314082040708,0.990962132158971,-0.6235282438374956,0.29243503967272166,0.0135993666495379,0.3640232581569078,-0.5117426777956955,-0.013658479597310078,0.03884617511949657,0.9963678264013901
0.6126517516923145,-0.2182900631851517,-0.03479882063853386,0.33203122748102315,0.5552288278692743,-0.03609079630787924,-0.12467494947207977,0.9227566267459464,-0.6190165994953042,0.2953387423870351,0.013895277940689992,0.36188803973301964,-0.5026719407940188,-0.017999332774851277,0.04189812638118001,1.001690141693279
0.6102904242604025,-0.2142698375162652,-0.03307562707776902,0.3283857606667418,0.55151046980099,-0.03498430087708688,-0.12685739486851094,0.9710438667365997,-0.6211080530051932,0.29604674305026435,0.013772993461410293,0.36402695472887114,-0.5069134465506167,-0.017723275537430274,0.04032849692829718,0.9983223770249122
0.6101493061564491,-0.21535202760586705,-0.03232185726980395,0.33431056287994837,0.5554748581059964,-0.03335555310802733,-0.12553544055298738,0.962737402755607,-0.6186528461120827,0.2940286964185868,0.01378591152304861,0.3546626417155907,-0.496868810711652,-0.021462825440515608,0.041671010967777776,1.0075155481112157
0.6165535209303973,-0.21124838361497233,-0.03530844587657192,0.33416850322392794,0.5546581089888711,-0.035416074834647496,-0.13075882728752583,0.9765285100543297,-0.6191436646359428,0.29392230195556723,0.013107255786134094,0.3657552665814721,-0.5061755312784731,-0.020988699645187174,0.038924660530963044,1.0098085136860044
0.6102604066842785,-0.21314477326371087,-0.033264340860843365,0.3331200404366509,0.548893389012218,-0.03306164939246463,-0.12915538376568392,0.9823619246099662,-0.6209329735860986,0.2948809124422045,0.013404558338220837,0.3647341919297296,-0.5098873307150061,-0.01874118674280823,0.04030239858327928,1.013013002956435
0.6183692314999617,-0.21340262470466878,-0.03683905121866969,0.3510064803277422,0.5531059460484281,-0.03289131944554428,-0.13092500991588607,0.9840937421286784,-0.6176954646838692,0.29823196785158695,0.012838198953946781,0.3701308128126179,-0.5132256313259727,-0.019244248910358176,0.03929285507800519,0.9991888211748348
0.6124320039753218,-0.21623019335275961,-0.03578671040961664,0.34314618237655886,0.5528837866935448,-0.032752099599610354,-0.12974293979972806,0.9927313352227032,-0.6201425454943866,0.2946682698845018,0.013513675335189265,0.3686234292238154,-0.5106640536800567,-0.02153668295242271,0.04018152341997617,1.0001394817265528
0.6180864631603185,-0.21805009805308992,-0.036125785542513625,0.3523560003988569,0.5540545374062351,-0.03316885564001683,-0.1279810697532882,0.9835150760550915,-0.6174857657863286,0.2967581884752735,0.013404136665701921,0.36878633488703316,-0.5071617715925151,-0.022886872582570918,0.040451895855539974,0.9986265578390581
0.613977753422575,-0.21981518797401342,-0.035813765994758384,0.3503119709903584,0.5538226604280561,-0.03263625182451472,-0.1273735747965497,0.9802570177382905,-0.6178457578949412,0.2953018779897257,0.013498556308363979,0.3686530832749859,-0.5099958087135931,-0.022341004906323274,0.04086062599027579,0.9940854939962835
